,words,ids,urls,messages
2036,),1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2037,<,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2038,br,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2039,>,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2040,end,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2041,<,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2042,br,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2043,>,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2044,},1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2045,<,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2046,br,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2047,>,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2048,``,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2049,`,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2050,<,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2051,br,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2052,>,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2053,problem,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2054,prints,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2055,id,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2056,vertex,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2057,expected,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2058,behavior,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2059,log,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2060,behavior,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2061,print,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2062,-,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2063,https,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2064,//docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2065,#,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2066,json-format-values.,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2067,<,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2068,br,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
2069,>,1782,https://community.tigergraph.com/t/debug-printing-vertices-content/624,"In order to debug a query that I'm writing I'd like to be able to display the content of the vertices that have been traversed.<br>I'm using something like this:<br>```<br>CREATE QUERY test(Vertex Src) FOR GRAPH fraud_detection_network { <br>	<br>	BOOL debug = TRUE;<br> <br>	start = {Src};<br>	WHILE start.size() > 0 limit 10 DO <br>	  start = SELECT v <br>	    FROM start: s - (:e) -> :v<br>	    ACCUM<br>	      // some logic...<br>	    POST-ACCUM<br>	      LOG(debugv);<br>	END;<br>}<br>```<br>The problem is that it only prints the ID of the vertex which is expected if the behavior of LOG is the same as the behavior of PRINT - https://docs.tigergraph.com/dev/gsql-ref/querying/output-statements-and-file-objects#json-format-values.<br><br>Is there a way to print the ""whole content"" (i.e. attributes and accumulators) of a vertex?"
